Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min)
BANGRES03DEL02,25.0,4.5,12.979166,77.640709,13.059166,77.720709,02-03-2022,17:45,17:55,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,28
KOLRES010DEL03,39.0,3.8,22.538999,88.322337,22.628999,88.412337,16-02-2022,20:20,20:25,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,36
MYSRES010DEL03,27.0,4.8,12.321214,76.621094,12.351214,76.651094,30-03-2022,19:15,19:25,Sandstorms,Jam,1,Buffet,scooter,0.0,No,Metropolitian,10
MUMRES12DEL01,23.0,4.4,19.207222,72.972281,19.317222,73.082281,02-04-2022,19:20,19:25,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,36
HYDRES09DEL03,34.0,4.7,17.431668,78.408321,17.491668,78.468321,30-03-2022,21:20,21:30,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,29
SURRES02DEL02,35.0,4.5,21.186608,72.794136,21.316608,72.924136,27-03-2022,21:45,21:55,Stormy,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,38
RANCHIRES20DEL03,28.0,4.6,23.39925,85.390464,23.42925,85.420464,05-03-2022,17:20,17:25,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Urban,26
VADRES06DEL02,22.0,4.9,22.31279,73.170283,22.44279,73.300283,02-04-2022,0.958333333,23:15,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,23
HYDRES19DEL02,29.0,4.6,17.458998,78.500366,17.588998,78.630366,23-03-2022,20:40,20:55,Windy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,38
RANCHIRES11DEL02,25.0,3.1,23.359194,85.325447,23.439194,85.405447,25-03-2022,0.958333333,23:15,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,44
JAPRES17DEL01,30.0,4.0,26.892312,75.806896,26.962312,75.876896,10-03-2022,21:20,21:35,Windy,Jam,0,Drinks,motorcycle,3.0,Yes,Metropolitian,47
MUMRES02DEL03,20.0,4.5,19.221315,72.862381,19.281315,72.922381,15-03-2022,18:50,0.791666667,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,24
KNPRES08DEL03,22.0,4.5,0.0,0.0,0.06,0.06,17-02-2022,22:35,22:45,Stormy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,18
COIMBRES07DEL02,37.0,4.6,10.96185,76.971082,11.04185,77.051082,12-03-2022,20:35,20:40,Fog,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,53
SURRES12DEL02,33.0,4.4,21.183434,72.814492,21.233434,72.864492,21-03-2022,21:15,21:25,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,36
KOLRES18DEL02,27.0,4.8,22.569367,88.433187,22.649367,88.513187,14-02-2022,22:10,22:15,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,19
SURRES05DEL02,25.0,4.7,21.175104,72.804342,21.195104,72.824342,07-03-2022,09:15,09:20,Fog,Low,1,Drinks,motorcycle,0.0,No,Urban,13
INDORES11DEL01,23.0,5.0,22.751234,75.88949,22.821234,75.95949,29-03-2022,23:40,23:55,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,19
JAPRES09DEL01,21.0,5.0,26.911378,75.789034,26.951378,75.829034,03-03-2022,14:30,14:35,Sandstorms,High,0,Snack,motorcycle,0.0,No,Metropolitian,17
INDORES02DEL03,35.0,4.8,22.651847,75.881991,22.741847,75.971991,04-04-2022,18:20,18:30,Fog,Medium,0,Drinks,motorcycle,2.0,Yes,Metropolitian,45
RANCHIRES02DEL03,27.0,4.6,0.0,0.0,0.06,0.06,03-03-2022,19:40,19:55,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Urban,23
VADRES07DEL02,26.0,4.5,0.0,0.0,0.05,0.05,03-03-2022,22:15,22:25,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,27
BANGRES07DEL01,35.0,4.8,12.978453,77.643685,13.088453,77.753685,18-03-2022,20:40,20:55,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,46
COIMBRES11DEL02,38.0,4.7,11.001753,76.986241,11.081753,77.066241,14-03-2022,22:45,0.958333333,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24
VADRES20DEL03,34.0,4.2,22.311358,73.164798,22.341358,73.194798,07-03-2022,17:25,17:40,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,33
SURRES04DEL01,21.0,4.9,21.173493,72.801953,21.243493,72.871953,29-03-2022,0.875,21:10,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,48
HYDRES16DEL02,23.0,4.6,17.440827,78.393391,17.460827,78.413391,03-04-2022,11:15,11:30,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,23
PUNERES08DEL02,31.0,4.9,18.53408,73.89852,18.61408,73.97852,06-03-2022,21:35,21:45,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,54
SURRES15DEL01,30.0,4.8,21.160522,72.771477,21.200522,72.811477,28-03-2022,0.583333333,14:10,Windy,High,1,Meal,scooter,1.0,No,Metropolitian,30
ALHRES15DEL03,26.0,4.7,25.449872,81.836167,25.479872,81.866167,11-02-2022,18:40,18:45,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,19
MUMRES03DEL02,29.0,4.9,19.22384,72.841347,19.35384,72.971347,02-03-2022,17:15,17:30,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,26
JAPRES010DEL01,26.0,4.9,26.921411,75.793604,26.991411,75.863604,04-04-2022,21:30,21:35,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35
CHENRES08DEL02,31.0,4.9,13.022394,80.242439,13.072394,80.292439,15-03-2022,18:50,0.791666667,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,16
LUDHRES04DEL03,23.0,5.0,30.914057,75.83982,30.944057,75.86982,15-02-2022,17:50,18:05,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Urban,15
BANGRES07DEL03,21.0,4.6,12.978453,77.643685,13.008453,77.673685,19-03-2022,22:30,22:40,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,13
COIMBRES09DEL02,27.0,4.9,11.008638,76.984311,11.028638,77.004311,07-03-2022,11:20,11:35,Windy,High,1,Drinks,scooter,0.0,No,Metropolitian,25
BANGRES01DEL02,29.0,4.3,12.933284,77.615428,12.953284,77.635428,19-03-2022,10:25,10:40,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22
SURRES18DEL03,33.0,4.1,21.149834,72.778666,21.209834,72.838666,30-03-2022,20:20,20:30,Fog,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,32
MUMRES20DEL03,31.0,4.7,19.103249,72.846749,19.193249,72.936749,23-03-2022,0.875,21:05,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,22
HYDRES19DEL01,20.0,4.8,17.458998,78.500366,17.568998,78.610366,12-03-2022,21:10,21:20,Sunny,Jam,0,Snack,motorcycle,0.0,No,Urban,17
BHPRES19DEL01,31.0,4.4,0.0,0.0,0.07,0.07,18-02-2022,20:10,20:15,Sandstorms,Jam,1,Drinks,scooter,2.0,No,Metropolitian,38
HYDRES15DEL01,37.0,4.6,17.45971,78.368855,17.52971,78.438855,18-03-2022,18:15,18:30,Sunny,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,16
MYSRES04DEL02,32.0,4.7,12.3085,76.665808,12.3585,76.715808,05-04-2022,22:45,0.958333333,Sunny,Low,2,Meal,scooter,1.0,No,Urban,19
INDORES06DEL01,27.0,4.9,22.728163,75.884212,22.798163,75.954212,08-03-2022,19:40,19:50,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,43
SURRES20DEL03,28.0,4.8,21.15276,72.778059,21.24276,72.868059,12-03-2022,22:45,22:55,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,24
HYDRES19DEL02,24.0,4.5,17.458998,78.500366,17.588998,78.630366,25-03-2022,20:20,20:35,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,28
COIMBRES12DEL03,22.0,4.7,11.000762,76.981876,11.030762,77.011876,09-03-2022,17:55,18:10,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,21
INDORES05DEL01,39.0,4.8,22.727021,75.884167,22.737021,75.894167,03-04-2022,09:40,09:45,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,26
HYDRES16DEL01,33.0,4.5,17.440827,78.393391,17.550827,78.503391,02-04-2022,23:25,23:35,Windy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,24
CHENRES15DEL01,37.0,4.7,13.026286,80.275235,13.036286,80.285235,01-03-2022,0.5,12:10,Sunny,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,22
BANGRES01DEL02,37.0,4.9,12.933284,77.615428,13.013284,77.695428,10-03-2022,23:25,23:30,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,29
MYSRES06DEL02,27.0,5.0,12.323994,76.626167,12.453994,76.756167,16-03-2022,17:55,0.75,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,34
BANGRES18DEL02,23.0,5.0,12.913041,77.683237,12.963041,77.733237,07-03-2022,19:40,19:50,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,20
SURRES05DEL01,25.0,4.6,21.175104,72.804342,21.285104,72.914342,04-03-2022,20:45,20:55,Fog,Jam,1,Buffet,scooter,0.0,No,Metropolitian,33
MUMRES16DEL02,35.0,4.6,19.120083,72.907385,19.200083,72.987385,02-03-2022,23:50,24:05:00,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,37
HYDRES15DEL01,29.0,4.0,17.45971,78.368855,17.46971,78.378855,01-03-2022,11:20,11:25,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,35
HYDRES01DEL02,37.0,4.9,17.410371,78.437225,17.430371,78.457225,30-03-2022,09:45,0.416666667,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,23
JAPRES18DEL02,30.0,4.9,26.913987,75.752891,26.963987,75.802891,05-03-2022,19:55,20:05,Stormy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,26
COIMBRES09DEL01,30.0,4.8,11.008638,76.984311,11.118638,77.094311,06-03-2022,22:25,22:40,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,25
COIMBRES03DEL02,30.0,4.2,11.025083,77.015393,11.105083,77.095393,02-03-2022,19:20,19:30,Cloudy,Jam,2,Meal,scooter,2.0,No,Metropolitian,49
AURGRES19DEL02,33.0,4.9,19.866969,75.318894,19.916969,75.368894,11-02-2022,21:30,21:40,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,28
INDORES15DEL01,27.0,4.5,22.760072,75.892574,22.800072,75.932574,24-03-2022,13:40,13:50,Sandstorms,High,2,Meal,electric_scooter,1.0,No,Metropolitian,29
HYDRES12DEL03,30.0,4.9,17.429585,78.392621,17.519585,78.482621,02-04-2022,0.791666667,19:15,Cloudy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,30
RANCHIRES16DEL03,36.0,4.8,23.371292,85.327872,23.431292,85.387872,11-03-2022,0.791666667,19:10,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27
CHENRES14DEL02,37.0,4.7,13.026279,80.174568,13.076279,80.224568,03-03-2022,20:55,21:10,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30
PUNERES07DEL01,25.0,4.6,18.546947,73.900626,18.616947,73.970626,20-03-2022,22:10,22:25,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Urban,16
KOCRES02DEL01,26.0,4.9,10.028047,76.310019,10.068047,76.350019,13-02-2022,14:25,14:40,Sandstorms,High,1,Snack,scooter,1.0,No,Metropolitian,15
COIMBRES20DEL01,21.0,4.6,10.994136,76.963303,11.064136,77.033303,29-03-2022,1,24:05:00,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,15
PUNERES17DEL02,36.0,4.9,18.530963,73.828972,18.660963,73.958972,10-03-2022,23:45,23:50,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,20
SURRES08DEL02,25.0,4.6,21.173343,72.792731,21.223343,72.842731,11-03-2022,21:35,21:50,Sunny,Jam,2,Meal,scooter,0.0,No,Metropolitian,19
CHENRES06DEL03,25.0,4.8,13.054347,80.257221,13.144347,80.347221,27-03-2022,18:15,18:30,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,24
SURRES02DEL03,39.0,4.8,21.186608,72.794136,21.246608,72.854136,13-03-2022,18:15,18:25,Sunny,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,24
HYDRES06DEL03,25.0,4.8,17.455894,78.375467,17.515894,78.435467,13-03-2022,18:15,18:30,Stormy,Medium,2,Buffet,scooter,1.0,No,Urban,25
HYDRES13DEL02,23.0,4.7,17.431477,78.40035,17.511477,78.48035,12-03-2022,18:55,19:05,Sandstorms,Medium,2,Drinks,scooter,0.0,No,Metropolitian,28
JAPRES14DEL03,32.0,4.9,26.88842,75.800689,26.91842,75.830689,05-03-2022,17:40,17:50,Fog,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,19
CHENRES18DEL01,33.0,4.9,12.981615,80.231598,13.091615,80.341598,25-03-2022,21:10,21:15,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,29
COIMBRES18DEL01,38.0,4.1,11.02091,76.940432,11.09091,77.010432,27-03-2022,20:25,20:30,Sandstorms,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,48
INDORES11DEL03,36.0,4.9,22.751234,75.88949,22.781234,75.91949,28-03-2022,22:10,22:15,Windy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,29
MUMRES11DEL01,28.0,4.9,18.994237,72.825553,19.034237,72.865553,28-03-2022,16:25,16:30,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,21
JAPRES05DEL03,27.0,4.9,26.905287,75.794592,26.935287,75.824592,28-03-2022,17:10,17:20,Sandstorms,Medium,2,Buffet,motorcycle,0.0,No,Urban,23
KNPRES15DEL03,38.0,4.6,26.482419,80.320939,26.572419,80.410939,14-02-2022,17:45,0.75,Fog,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,37
MYSRES02DEL01,36.0,4.8,12.304569,76.643622,12.344569,76.683622,01-03-2022,16:40,16:55,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,29
HYDRES20DEL02,32.0,4.9,17.483216,78.552111,17.503216,78.572111,07-03-2022,0.5,12:15,Sunny,High,1,Buffet,motorcycle,1.0,No,Urban,15
CHENRES20DEL02,28.0,4.6,12.975996,80.221898,13.025996,80.271898,19-03-2022,22:55,23:10,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21
SURRES11DEL03,20.0,4.9,21.157735,72.768778,21.187735,72.798778,09-03-2022,23:20,23:30,Sunny,Low,1,Meal,scooter,0.0,No,Urban,21
COIMBRES06DEL01,23.0,4.7,11.021278,76.995017,11.131278,77.105017,31-03-2022,0.916666667,22:10,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,40
BHPRES06DEL01,25.0,4.9,23.232357,77.429989,23.302357,77.499989,18-02-2022,23:45,23:50,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,14
SURRES06DEL01,34.0,4.5,21.185047,72.80859,21.255047,72.87859,06-04-2022,23:45,1,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,31
SURRES09DEL03,26.0,4.5,21.175975,72.795503,21.235975,72.855503,24-03-2022,23:55,24:10:00,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,16
RANCHIRES12DEL01,25.0,5.0,0.0,0.0,0.11,0.11,29-03-2022,23:40,23:50,Cloudy,Low,2,Snack,scooter,0.0,No,Urban,25
SURRES01DEL02,39.0,4.9,21.186438,72.794115,21.236438,72.844115,17-03-2022,19:55,20:10,Fog,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,30
CHENRES05DEL01,30.0,4.5,13.058616,80.264151,13.068616,80.274151,30-03-2022,10:40,10:55,Cloudy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,18
PUNERES07DEL03,39.0,4.7,18.546947,73.900626,18.606947,73.960626,13-03-2022,17:40,17:55,Cloudy,Medium,2,Buffet,motorcycle,0.0,No,Urban,19
RANCHIRES03DEL02,36.0,3.7,0.0,0.0,0.08,0.08,31-03-2022,21:35,21:50,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,35
VADRES09DEL03,38.0,4.6,0.0,0.0,0.03,0.03,03-03-2022,20:40,20:45,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30
ALHRES09DEL01,36.0,4.5,0.0,0.0,0.01,0.01,11-02-2022,0.5,12:15,Sunny,High,2,Snack,scooter,0.0,No,Metropolitian,16
JAPRES09DEL01,24.0,4.6,26.911378,75.789034,27.021378,75.899034,08-03-2022,20:30,20:45,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,38
RANCHIRES16DEL01,23.0,4.9,23.371292,85.327872,23.481292,85.437872,04-04-2022,17:25,17:30,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,17
MYSRES13DEL01,35.0,4.8,12.310972,76.659264,12.420972,76.769264,29-03-2022,23:25,23:40,Windy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,28
CHENRES11DEL03,25.0,4.6,13.064181,80.236442,13.094181,80.266442,01-03-2022,21:55,0.916666667,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,17
MYSRES12DEL02,38.0,4.9,12.284747,76.625861,12.334747,76.675861,03-03-2022,21:20,21:25,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29
VADRES08DEL02,36.0,4.8,0.0,0.0,0.08,0.08,04-04-2022,22:20,22:30,Stormy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,15
MYSRES05DEL02,39.0,4.8,12.323978,76.627961,12.403978,76.707961,16-03-2022,22:30,22:35,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,44
COIMBRES05DEL02,35.0,4.5,11.022169,76.999594,11.072169,77.049594,21-03-2022,22:45,22:50,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,17
CHENRES07DEL01,24.0,4.8,13.081878,80.248519,13.191878,80.358519,14-03-2022,22:45,22:50,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Urban,11
CHENRES19DEL03,20.0,5.0,12.986047,80.218114,13.076047,80.308114,23-03-2022,17:50,18:05,Fog,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,32
RANCHIRES02DEL01,31.0,4.1,0.0,0.0,0.01,0.01,21-03-2022,11:35,11:45,Fog,High,1,Snack,motorcycle,1.0,No,Metropolitian,36
HYDRES05DEL02,24.0,4.6,17.433809,78.386744,17.453809,78.406744,17-03-2022,11:50,12:05,Windy,High,0,Snack,motorcycle,1.0,No,Metropolitian,20
RANCHIRES11DEL02,31.0,4.9,23.359194,85.325447,23.379194,85.345447,30-03-2022,08:30,08:40,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,17
PUNERES04DEL01,24.0,4.8,18.51421,73.838429,18.58421,73.908429,16-03-2022,21:35,21:40,Sandstorms,Jam,2,Meal,scooter,1.0,No,Urban,17
JAPRES03DEL01,22.0,4.6,26.913483,75.803139,26.923483,75.813139,13-03-2022,11:20,11:35,Cloudy,High,2,Drinks,electric_scooter,0.0,No,Urban,23
BANGRES010DEL03,20.0,4.9,12.933298,77.614293,12.993298,77.674293,01-04-2022,1,24:15:00,Fog,Low,2,Drinks,scooter,0.0,No,Urban,17
BANGRES05DEL02,26.0,4.5,12.970324,77.645748,13.100324,77.775748,14-03-2022,0.791666667,19:05,Sandstorms,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,21
RANCHIRES03DEL03,34.0,4.7,0.0,0.0,0.06,0.06,03-03-2022,23:55,24:10:00,Stormy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,24
BHPRES06DEL03,32.0,4.7,-23.232357,77.429989,23.292357,77.489989,15-02-2022,23:25,23:30,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21
BANGRES16DEL02,27.0,4.9,13.029198,77.570997,13.159198,77.700997,14-03-2022,21:35,21:45,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,26
PUNERES08DEL02,32.0,4.7,18.53408,73.89852,18.66408,74.02852,29-03-2022,22:45,22:50,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,21
COIMBRES05DEL01,22.0,4.6,11.022169,76.999594,11.132169,77.109594,02-03-2022,22:40,22:50,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,20
COIMBRES09DEL02,37.0,4.5,11.008638,76.984311,11.138638,77.114311,23-03-2022,17:25,17:30,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,28
MUMRES18DEL02,35.0,3.6,19.1093,72.825451,19.2393,72.955451,25-03-2022,21:30,21:45,Sunny,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,31
PUNERES19DEL02,37.0,4.2,18.563934,73.915367,18.583935,73.935367,21-03-2022,0.458333333,11:05,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25
MUMRES17DEL01,34.0,4.7,19.121999,72.908493,19.131999,72.918493,03-04-2022,10:40,10:50,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20
COIMBRES05DEL01,27.0,5.0,11.022169,76.999594,11.132169,77.109594,16-03-2022,17:40,17:45,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,18
SURRES06DEL02,29.0,4.6,21.185047,72.80859,21.315047,72.93859,27-03-2022,20:55,0.875,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,30
RANCHIRES17DEL03,27.0,4.8,23.374878,85.335739,23.434878,85.395739,05-04-2022,21:10,21:25,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,22
MYSRES14DEL02,32.0,4.8,0.0,0.0,0.05,0.05,13-03-2022,21:20,21:30,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,27
AURGRES06DEL01,37.0,4.1,19.874449,75.360232,19.944449,75.430232,14-02-2022,23:45,1,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,35
JAPRES02DEL02,22.0,4.7,26.914142,75.805704,26.964142,75.855704,03-04-2022,21:35,21:50,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,26
VADRES14DEL02,38.0,4.8,22.311603,73.165012,22.331603,73.185012,17-03-2022,09:10,09:15,Fog,Low,1,Buffet,scooter,0.0,No,Urban,16
KOCRES13DEL01,27.0,5.0,9.991703,76.293136,10.001703,76.303136,15-02-2022,11:55,0.5,Stormy,High,1,Meal,scooter,1.0,No,Metropolitian,20
HYDRES11DEL01,31.0,4.7,17.430448,78.418213,17.470448,78.458213,15-03-2022,16:55,17:05,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Urban,17
SURRES05DEL02,34.0,4.8,21.175104,72.804342,21.305104,72.934342,04-03-2022,17:45,0.75,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,38
KNPRES05DEL01,26.0,4.7,26.479108,80.315042,26.519108,80.355042,17-02-2022,16:30,16:45,Windy,Medium,1,Snack,motorcycle,0.0,No,Urban,29
COIMBRES14DEL01,27.0,4.4,11.003681,76.975525,11.013681,76.985525,07-03-2022,08:20,08:35,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,24
DEHRES15DEL03,20.0,4.7,0.0,0.0,0.03,0.03,13-02-2022,23:35,23:50,Sunny,Low,1,Buffet,scooter,0.0,No,Urban,17
VADRES09DEL03,27.0,5.0,0.0,0.0,0.06,0.06,21-03-2022,23:50,24:05:00,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23
HYDRES19DEL02,22.0,4.2,17.458998,78.500366,17.478998,78.520366,21-03-2022,10:10,10:25,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,23
MUMRES18DEL01,32.0,4.8,19.1093,72.825451,19.1493,72.865451,03-03-2022,14:10,14:20,Windy,High,0,Buffet,motorcycle,2.0,No,Metropolitian,49
RANCHIRES15DEL03,23.0,4.9,23.369746,85.33982,23.459746,85.42982,02-03-2022,17:30,17:45,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Urban,24
MYSRES08DEL01,30.0,4.6,12.297954,76.665169,12.367954,76.735169,10-03-2022,22:20,22:25,Windy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,26
BANGRES06DEL03,23.0,4.7,12.979096,77.640625,13.009096,77.670625,15-03-2022,19:30,19:35,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30
VADRES15DEL01,38.0,5.0,0.0,0.0,0.04,0.04,07-03-2022,16:20,16:30,Stormy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,37
JAPRES18DEL01,25.0,4.5,26.913987,75.752891,27.023987,75.862891,02-04-2022,23:30,23:35,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,27
PUNERES11DEL03,35.0,4.1,18.533811,73.899315,18.623811,73.989315,08-03-2022,20:40,20:45,Windy,Jam,2,Drinks,scooter,0.0,No,Urban,33
COIMBRES02DEL02,20.0,4.5,11.022477,76.995667,11.042477,77.015667,09-03-2022,11:50,11:55,Stormy,High,2,Snack,electric_scooter,0.0,No,Metropolitian,21
CHENRES20DEL02,28.0,5.0,12.975996,80.221898,13.055996,80.301898,06-04-2022,20:10,20:15,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,31
ALHRES13DEL01,20.0,5.0,25.451646,81.832796,25.521646,81.902796,12-02-2022,22:30,22:35,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,15
RANCHIRES14DEL02,36.0,3.5,0.0,0.0,0.08,0.08,16-03-2022,17:40,17:45,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,34
JAPRES04DEL03,39.0,4.2,26.902328,75.794257,26.992328,75.884257,16-03-2022,20:50,21:05,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,35
MUMRES11DEL01,29.0,4.7,18.994237,72.825553,19.104237,72.935553,25-03-2022,22:55,23:10,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23
AURGRES15DEL02,32.0,4.5,19.878028,75.317475,19.928028,75.367475,17-02-2022,21:45,21:55,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,20
RANCHIRES11DEL01,32.0,4.4,23.359194,85.325447,23.469194,85.435447,16-03-2022,20:50,0.875,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Urban,34
INDORES20DEL02,22.0,4.9,22.732225,75.874765,22.812225,75.954765,04-03-2022,23:45,1,Stormy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,13
BANGRES09DEL03,34.0,3.7,12.934179,77.615797,13.024179,77.705797,08-03-2022,23:35,23:40,Fog,Low,1,Meal,motorcycle,2.0,No,Metropolitian,33
JAPRES03DEL01,20.0,2.8,26.913483,75.803139,26.983483,75.873139,16-03-2022,1,24:10:00,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,32
